Line, From, To, Length [km], # Stops, Stops, Color, Ride time [min], Opened
1, New Railway Station, Nea Elvetia, 9.6, 13, New Railway Station - Dimokratias - Venizelou - Agias Sofias - Sintrivani - Panepistimio - Papafi - Efkleidis - Fleming - Analipsi - 25th Martiou - Voulgari - Nea Elvetia, red, , 30 November 2024
