Line, From, To, Length [km], # Stops, Stops, Color, Opened, 
Line 1, Barekamutyun (Friendship), Garegin Nzhdeh Square, 13.4, 10, Barekamutyun (Friendship) - Marshal Baghramyan - Yeritasardakan (Youth) - Republic Square - Zoravar Andranik (General Andranik) - Sasuntsi Davit (David of Sasun) - Gortsaranayin (Factory) - Shengavit - Charbakh - Garegin Nzhdeh Square, red, 7 March 1981, 
