Crucial Technology CT32G4SFD832A.M16FB 32GB, 30, 16.8, 15.6, DDR4,
Crucial Technology CT32G4SFD832A.M16FF 32GB, 51, 16.3, 14.7, DDR4,
Crucial Technology CT32G4SFD8266.C16FB 32GB, 36, 15.7, 12.8, DDR4,
Crucial Technology CT32G4SFD8266.C16FE 32GB, 40, 14.8, 11.6, DDR4,
DSL Memory CIR-W4SUSS2408G 8GB, 22, 17.6, 13.2, DDR4,
DSL Memory D4SH1G081SH26A-C 8GB, 23, 17, 13.7, DDR4,
DSL Memory D4SS1G081SH24A-A 8GB, 22, 14.6, 7, DDR4,
DSL Memory D4SS1G082SH21A-B 16GB, 30, 13.4, 6.9, DDR4,
DSL Memory D4SS12081SH21A-A 4GB, 28, 13.2, 5.8, DDR4,
DSL Memory D4SS12082SH21A-A 8GB, 24, 14.4, 7.3, DDR4,
Dust Leopard DDR4-2400 C16 8GB 8GB, 53, 20.2, 11.9, DDR4,
Dust Leopard DDR4-2400 C17 4GB 4GB, 81, 13.3, 6.4, DDR4,
Dust Leopard DDR4-2400 C17 8GB 8GB, 22, 16.9, 11.8, DDR4,
Dust Leopard DDR4-2400 CL17 8GB 8GB, 24, 15.1, 7.8, DDR4,
Essencore Limited 8GBF1X08QFHH38-135-K 8GB, 24, 17, 12.4, DDR4,
Essencore Limited IM4AGS88N24-FFFHA0 16GB, 23, 17.2, 14, DDR4,
Essencore Limited IM4AGS88N26-GIIHA0 16GB, 28, 14.9, 8.1, DDR4,
Essencore Limited IM4AGU88A30-FGGHMB 16GB, 23, 15.8, 7.9, DDR4,
Essencore Limited IM4AGU88N24-FFFHA0 16GB, 22, 16.1, 8.1, DDR4,
Essencore Limited IM4AGU88N24-FFFHMB 16GB, 68, 15.5, 7.4, DDR4,
Essencore Limited IM4AGU88N26-GIIHA0 16GB, 51, 16.4, 9.8, DDR4,
Essencore Limited IM4AGU88N26-GIIHMB 16GB, 64, 16.2, 7.8, DDR4,
Essencore Limited IM44GU48A30-FGGHAB 4GB, 65, 17, 8.7, DDR4,
Essencore Limited IM44GU48N21-FFFHM 4GB, 22, 15.4, 12, DDR4,
Essencore Limited IM44GU48N24-FFFHA0 4GB, 22, 18.1, 13.9, DDR4,
Essencore Limited IM44GU48N24-FFFHAB 4GB, 64, 16.9, 8.5, DDR4,
Essencore Limited IM44GU48N26-FFFHM 4GB, 21, 15.9, 12.2, DDR4,
Essencore Limited IM44GU48N26-GIIHA0 4GB, 25, 16.7, 10.7, DDR4,
Essencore Limited IM44GU48N28-GGGHM 4GB, 67, 16.5, 8.3, DDR4,
Essencore Limited IM48GS88N26-JJJHA0 8GB, 34, 14.7, 12.3, DDR4,
Essencore Limited IM48GU48A30-GIIHM 8GB, 20, 20.3, 15.5, DDR4,
Essencore Limited IM48GU48A32-GIISMZ 8GB, 19, 20, 16, DDR4,
Essencore Limited IM48GU48N21-FFFHM 8GB, 31, 12.9, 9.1, DDR4,
Essencore Limited IM48GU48N24-FFFHM 8GB, 22, 17.5, 13.8, DDR4,
Essencore Limited IM48GU48N28-GGGHM 8GB, 68, 16.4, 8.6, DDR4,
Essencore Limited IM48GU88A30-FGGHMB 8GB, 19, 19, 12.7, DDR4,
Essencore Limited IM48GU88A30-FGGHMZ 8GB, 26, 19.4, 14.8, DDR4,
Essencore Limited IM48GU88N21-FFFHM 8GB, 26, 14.4, 9.1, DDR4,
Essencore Limited IM48GU88N24-FFFHA0 8GB, 48, 16.5, 11.2, DDR4,
Essencore Limited IM48GU88N24-FFFHAB 8GB, 53, 19.4, 9, DDR4,
Essencore Limited IM48GU88N24-FFFHMB 8GB, 21, 15.1, 7.1, DDR4,
Essencore Limited IM48GU88N26-FFFHMZ 8GB, 62, 17.4, 8.7, DDR4,
Essencore Limited IM48GU88N26-GIIHA0 8GB, 69, 15.7, 7.7, DDR4,
Essencore Limited IM48GU88N26-GIIHA 8GB, 60, 18, 8.8, DDR4,
Essencore Limited IM48GU88N26-GIIHMB 8GB, 71, 12.9, 5.2, DDR4,
Essencore Limited IMA41GU6MFR8N-CF0 8GB, 22, 18.4, 13.2, DDR4,
Essencore Limited KD4AGS88A-26N1600 16GB, 32, 15.6, 10.9, DDR4,
Essencore Limited KD4AGS88C-26N1900 16GB, 36, 15.8, 13.2, DDR4,
Essencore Limited KD4AGS88C-32N220D 16GB, 56, 16.5, 15, DDR4,
Essencore Limited KD4AGSA8A-32N2200 16GB, 29, 16.8, 13.6, DDR4,
Essencore Limited KD4AGU88C-26N190A 16GB, 66, 16.2, 8.3, DDR4,
Essencore Limited KD4AGU88C-26N1900 16GB, 31, 18.2, 14.6, DDR4,
Essencore Limited KD4AGU880-32A160T 16GB, 31, 15.5, 10.5, DDR4,
Essencore Limited KD4AGU880-32A160U 16GB, 31, 18.3, 15.4, DDR4,
Essencore Limited KD4AGU880-32A160X 16GB, 28, 21.9, 16.9, DDR4,
Essencore Limited KD4AGU880-34A170X 16GB, 22, 19.2, 15.8, DDR4,
Essencore Limited KD4AGU880-36A180C 16GB, 28, 23.6, 18.6, DDR4,
Essencore Limited KD4AGU880-36A180U 16GB, 28, 18.2, 15.8, DDR4,
Essencore Limited KD4AGU880-36A180X 16GB, 26, 18.2, 18.3, DDR4,
Essencore Limited KD4BGSA8C-32N220A 32GB, 42, 17.5, 13.2, DDR4,
Essencore Limited KD4BGUA8C-32N220A 32GB, 41, 19.5, 15.6, DDR4,
Essencore Limited KD44GU480-26N160T 4GB, 69, 15.3, 7.4, DDR4,
Essencore Limited KD44GU481-26N1600 4GB, 71, 15.1, 8.2, DDR4,
Essencore Limited KD48GS88A-26N1600 8GB, 22, 15.1, 7.6, DDR4,
Essencore Limited KD48GS88C-32N2200 8GB, 31, 17.7, 14.7, DDR4,
Essencore Limited KD48GS88J-26N1900 8GB, 23, 16.4, 13.3, DDR4,
Essencore Limited KD48GS481-26N1600 8GB, 28, 17.5, 14.2, DDR4,
Essencore Limited KD48GU88A-26N1600 8GB, 25, 18.1, 13.4, DDR4,
Essencore Limited KD48GU88C-26N190A 8GB, 41, 13.5, 10.9, DDR4,
Essencore Limited KD48GU88C-26N1600 8GB, 18, 20.5, 16.4, DDR4,
Essencore Limited KD48GU481-26N1600 8GB, 33, 13.2, 10.2, DDR4,
Essencore Limited KD48GU880-26N160T 8GB, 21, 17.8, 11.9, DDR4,
Essencore Limited KD48GU880-32A160T 8GB, 26, 21, 15.6, DDR4,
Essencore Limited KD48GU880-32A160U 8GB, 30, 20.3, 14.7, DDR4,
Essencore Limited KD48GU880-32A160X 8GB, 28, 17.5, 14.1, DDR4,
Essencore Limited KD48GU880-32N220T 8GB, 47, 12.3, 12.7, DDR4,
Essencore Limited KD48GU880-34A170X 8GB, 21, 18.9, 15.9, DDR4,
Essencore Limited KD48GU880-36A180U 8GB, 24, 16.7, 15.2, DDR4,
Essencore Limited KD48GU880-36A180X 8GB, 30, 19.7, 16.2, DDR4,
Essencore Limited KD48GU880-36A180Z 8GB, 34, 22.6, 16.4, DDR4,
Essencore Limited KD48GU881-26N190A 8GB, 30, 15.2, 11.2, DDR4,
Essencore Limited KD48GU881-26N190D 8GB, 36, 16.5, 10.6, DDR4,
Eudar Technology Inc. 8GXMP2666CL16 8GB, 64, 16.5, 8.1, DDR4,
Eudar Technology Inc. 8GXMP3000CL16 8GB, 73, 14.7, 8.5, DDR4,
EVGA 8GX-D4-2800-MR 8GB, 23, 17.4, 13.6, DDR4,
EVGA 8GX-D4-3000-MR 8GB, 29, 17.3, 12.3, DDR4,
EVGA 8GX-D4-3200-MR 8GB, 29, 17.8, 13.2, DDR4,
EVGA 16G-D4-2400-MR 8GB, 30, 17.9, 13.3, DDR4,
EVGA 16G-D4-2666-MR 4GB, 23, 17.3, 12.8, DDR4,
EVGA 16G-D4-2800-MR 4GB, 39, 13.2, 9.4, DDR4,
EXCELERAM D48G8G8H8SS9CJRB22 8GB, 65, 17, 9.5, DDR4,
EXCELERAM D4168G8HHSS9CJRB21 16GB, 89, 14.2, 7.1, DDR4,
EXCELERAM EKBLACK4163016AD 8GB, 31, 17.1, 12.9, DDR4,
G Skill Intl F4-2133C15-4GFX 4GB, 80, 14.1, 7.4, DDR4,
G Skill Intl F4-2133C15-4GIS 4GB, 33, 15.6, 11.5, DDR4,
G Skill Intl F4-2133C15-4GNT 4GB, 36, 13.3, 9.8, DDR4,
G Skill Intl F4-2133C15-4GRB 4GB, 39, 13.1, 10.3, DDR4,
G Skill Intl F4-2133C15-4GRK 4GB, 27, 13.5, 10.7, DDR4,
G Skill Intl F4-2133C15-4GRR 4GB, 36, 14.7, 10.9, DDR4,
G Skill Intl F4-2133C15-4GRS 4GB, 33, 15.9, 11.8, DDR4,
G Skill Intl F4-2133C15-4GVK 4GB, 23, 16.2, 11.9, DDR4,
G Skill Intl F4-2133C15-4GVR 4GB, 33, 14.9, 10.3, DDR4,
G Skill Intl F4-2133C15-8GFT 8GB, 24, 15.6, 10.4, DDR4,
G Skill Intl F4-2133C15-8GFX 8GB, 23, 16, 11.4, DDR4,
G Skill Intl F4-2133C15-8GFXR 8GB, 22, 18.5, 13.2, DDR4,
G Skill Intl F4-2133C15-8GIS 8GB, 33, 15.4, 10.1, DDR4,
G Skill Intl F4-2133C15-8GNS 8GB, 26, 14.3, 8.9, DDR4,
G Skill Intl F4-2133C15-8GNT 8GB, 35, 15.2, 10.6, DDR4,
G Skill Intl F4-2133C15-8GRB 8GB, 35, 18.2, 11.9, DDR4,
G Skill Intl F4-2133C15-8GRK 8GB, 41, 12.7, 9.5, DDR4,
G Skill Intl F4-2133C15-8GRR2 8GB, 33, 11, 9.4, DDR4,
G Skill Intl F4-2133C15-8GRR 8GB, 37, 14.8, 10.8, DDR4,
G Skill Intl F4-2133C15-8GRS 8GB, 38, 13.5, 8.8, DDR4,
G Skill Intl F4-2133C15-8GSQ 8GB, 24, 15.7, 12, DDR4,
G Skill Intl F4-2133C15-8GVK 8GB, 30, 11.6, 10.1, DDR4,
G Skill Intl F4-2133C15-8GVR 8GB, 35, 15.7, 11.5, DDR4,
G Skill Intl F4-2133C15-16GFT 16GB, 32, 11, 11.5, DDR4,
G Skill Intl F4-2133C15-16GFX 16GB, 23, 17.2, 13.1, DDR4,
G Skill Intl F4-2133C15-16GFXR 16GB, 32, 18.3, 12.7, DDR4,
G Skill Intl F4-2133C15-16GIS 16GB, 33, 15.6, 10.8, DDR4,
G Skill Intl F4-2133C15-16GRS 16GB, 38, 13.2, 10.4, DDR4,
G Skill Intl F4-2133C15-16GVR 16GB, 33, 16.2, 11.5, DDR4,
G Skill Intl F4-2400C14-4GRK 4GB, 32, 15.8, 12, DDR4,
G Skill Intl F4-2400C14-16GRK 16GB, 29, 13.1, 9.6, DDR4,
G Skill Intl F4-2400C14-16GVK 16GB, 28, 18.1, 13.5, DDR4,
G Skill Intl F4-2400C15-4GIS 4GB, 30, 16.4, 11.7, DDR4,
G Skill Intl F4-2400C15-4GNT 4GB, 37, 15.1, 11.2, DDR4,
G Skill Intl F4-2400C15-4GRB 4GB, 37, 13.5, 10.6, DDR4,
G Skill Intl F4-2400C15-4GRK 4GB, 39, 13.2, 10.7, DDR4,
G Skill Intl F4-2400C15-4GRR 4GB, 37, 14.8, 11.2, DDR4,
G Skill Intl F4-2400C15-4GVR 4GB, 32, 16.2, 11.8, DDR4,
G Skill Intl F4-2400C15-8GFT 8GB, 34, 16.8, 12.2, DDR4,
G Skill Intl F4-2400C15-8GFX 8GB, 28, 16.1, 12, DDR4,
G Skill Intl F4-2400C15-8GFXR 8GB, 27, 17.8, 13.2, DDR4,
G Skill Intl F4-2400C15-8GIS 8GB, 33, 15.6, 11.1, DDR4,
G Skill Intl F4-2400C15-8GNS 8GB, 22, 16.2, 10.1, DDR4,
G Skill Intl F4-2400C15-8GNT 8GB, 33, 16.3, 11.5, DDR4,
G Skill Intl F4-2400C15-8GRB 8GB, 36, 14.5, 11.6, DDR4,
G Skill Intl F4-2400C15-8GRK 8GB, 39, 14.1, 11, DDR4,
G Skill Intl F4-2400C15-8GRR 8GB, 35, 15.4, 11.5, DDR4,
G Skill Intl F4-2400C15-8GTZR 8GB, 31, 16.8, 12.2, DDR4,
G Skill Intl F4-2400C15-8GTZRX 8GB, 22, 17.4, 12.7, DDR4,
G Skill Intl F4-2400C15-8GVB 8GB, 33, 15.9, 12.1, DDR4,
G Skill Intl F4-2400C15-8GVR 8GB, 33, 16.3, 11.9, DDR4,
G Skill Intl F4-2400C15-8GVS 8GB, 32, 16.5, 12, DDR4,
G Skill Intl F4-2400C15-16GFT 16GB, 34, 16.4, 13, DDR4,
G Skill Intl F4-2400C15-16GFX 16GB, 39, 14, 11.3, DDR4,
G Skill Intl F4-2400C15-16GFXR 16GB, 22, 18.4, 13.5, DDR4,
G Skill Intl F4-2400C15-16GIS 16GB, 31, 16.7, 11.6, DDR4,
G Skill Intl F4-2400C15-16GTZR 16GB, 31, 17.1, 13.9, DDR4,
G Skill Intl F4-2400C15-16GTZRX 16GB, 28, 15.8, 9.4, DDR4,
G Skill Intl F4-2400C15-16GVR 16GB, 33, 16.1, 11.7, DDR4,
G Skill Intl F4-2400C15Z8GNT 8GB, 69, 13.6, 6.5, DDR4,
G Skill Intl F4-2400C16-4GFX 4GB, 65, 16.1, 8.2, DDR4,
G Skill Intl F4-2400C16-4GRS 4GB, 23, 16.6, 12.6, DDR4,
G Skill Intl F4-2400C16-8GFT 8GB, 30, 15.8, 12.4, DDR4,
G Skill Intl F4-2400C16-8GFX 8GB, 22, 16.3, 10.5, DDR4,
G Skill Intl F4-2400C16-8GFXR 8GB, 26, 13.8, 9.2, DDR4,
G Skill Intl F4-2400C16-8GIS 8GB, 23, 16.3, 11.1, DDR4,
G Skill Intl F4-2400C16-8GRS 8GB, 34, 15.5, 11.9, DDR4,
G Skill Intl F4-2400C16-8GRSB 8GB, 24, 15.5, 9.6, DDR4,
G Skill Intl F4-2400C16-16GFT 16GB, 24, 17.9, 14.8, DDR4,
G Skill Intl F4-2400C16-16GFX 16GB, 53, 14, 12, DDR4,
G Skill Intl F4-2400C16-16GFXR 16GB, 33, 13.5, 11.4, DDR4,
G Skill Intl F4-2400C16-16GRS 16GB, 37, 15.1, 11.8, DDR4,
G Skill Intl F4-2400C17-4GFT 4GB, 79, 14, 6.8, DDR4,
G Skill Intl F4-2400C17-4GFX 4GB, 73, 13.4, 7, DDR4,
G Skill Intl F4-2400C17-4GIS 4GB, 22, 17.3, 13.2, DDR4,
G Skill Intl F4-2400C17-4GNT 4GB, 23, 18.1, 13.8, DDR4,
G Skill Intl F4-2400C17-4GVR 4GB, 25, 15.2, 12, DDR4,
G Skill Intl F4-2400C17-8GDBVR 8GB, 22, 18.3, 12.5, DDR4,
G Skill Intl F4-2400C17-8GFT 8GB, 73, 15, 7.5, DDR4,
G Skill Intl F4-2400C17-8GIS 8GB, 31, 15.7, 11.1, DDR4,
G Skill Intl F4-2400C17-8GISM 8GB, 28, 12.6, 10.7, DDR4,
G Skill Intl F4-2400C17-8GNT 8GB, 33, 16.3, 11.7, DDR4,
G Skill Intl F4-2400C17-8GSXK 8GB, 22, 16.5, 9.9, DDR4,
G Skill Intl F4-2400C17-8GSXW 8GB, 22, 17.8, 13, DDR4,
G Skill Intl F4-2400C17-8GVR 8GB, 24, 15.5, 9.4, DDR4,
G Skill Intl F4-2400C17-16GIS 16GB, 31, 16.7, 9.8, DDR4,
G Skill Intl F4-2400C17-16GSXF 16GB, 32, 11.1, 13.5, DDR4,
G Skill Intl F4-2666C15-4GRR 4GB, 36, 15.2, 11.7, DDR4,
G Skill Intl F4-2666C15-4GVK 4GB, 24, 15.9, 11.8, DDR4,
G Skill Intl F4-2666C15-4GVR 4GB, 31, 16.9, 12.1, DDR4,
G Skill Intl F4-2666C15-8GRKB 8GB, 27, 13.3, 10.9, DDR4,
G Skill Intl F4-2666C15-8GRR 8GB, 35, 15.8, 12.2, DDR4,
G Skill Intl F4-2666C15-8GVB 8GB, 30, 17.7, 11.8, DDR4,
G Skill Intl F4-2666C15-8GVK 8GB, 21, 18.5, 13.7, DDR4,
G Skill Intl F4-2666C15-8GVR 8GB, 29, 17.2, 13.3, DDR4,
G Skill Intl F4-2666C15-8GVS 8GB, 28, 18, 13.2, DDR4,
G Skill Intl F4-2666C15-16GVK 16GB, 39, 13.8, 13.6, DDR4,
G Skill Intl F4-2666C15-16GVR 16GB, 30, 16.8, 13.4, DDR4,
G Skill Intl F4-2666C16-4GRB 4GB, 38, 12.9, 10.1, DDR4,
G Skill Intl F4-2666C16-8GRB 8GB, 33, 16.1, 12.1, DDR4,
G Skill Intl F4-2666C18-4GFX 4GB, 74, 15.4, 8.6, DDR4,
G Skill Intl F4-2666C18-4GRS 4GB, 31, 14.9, 11.4, DDR4,
G Skill Intl F4-2666C18-8GFT 8GB, 79, 14.1, 7.3, DDR4,
G Skill Intl F4-2666C18-8GFX 8GB, 70, 15.4, 8.3, DDR4,
G Skill Intl F4-2666C18-8GRS 8GB, 30, 16.6, 13.1, DDR4,
G Skill Intl F4-2666C18-8GTZR 8GB, 28, 17.1, 14.1, DDR4,
G Skill Intl F4-2666C18-16GRS 16GB, 35, 16.3, 13.4, DDR4,
G Skill Intl F4-2666C18-32GRS 32GB, 39, 15.2, 13.3, DDR4,
G Skill Intl F4-2666C18-32GTZN 32GB, 31, 19.1, 15.5, DDR4,
G Skill Intl F4-2666C18-32GVK 32GB, 33, 15.3, 12, DDR4,
G Skill Intl F4-2666C19-8GIS 8GB, 30, 16.5, 12.8, DDR4,
G Skill Intl F4-2666C19-8GNT 8GB, 31, 16.7, 13.6, DDR4,
G Skill Intl F4-2666C19-8GRS 8GB, 35, 16.3, 12.6, DDR4,
G Skill Intl F4-2666C19-8GSXK 8GB, 22, 18.4, 13.6, DDR4,
G Skill Intl F4-2666C19-8GVK 8GB, 39, 15.3, 12.1, DDR4,
G Skill Intl F4-2666C19-8GVR 8GB, 29, 17.2, 13, DDR4,
G Skill Intl F4-2666C19-16GIS 16GB, 34, 16.6, 12.8, DDR4,
G Skill Intl F4-2666C19-16GRS 16GB, 36, 15.5, 13.4, DDR4,
G Skill Intl F4-2666C19-32GNT 32GB, 31, 16.7, 13.1, DDR4,
G Skill Intl F4-2800C14-16GTZ 16GB, 38, 13.8, 10.2, DDR4,
G Skill Intl F4-2800C14-16GVK 16GB, 30, 16.6, 12.8, DDR4,
G Skill Intl F4-2800C15-4GTZ 4GB, 21, 18, 13.5, DDR4,
G Skill Intl F4-2800C15-4GTZB 4GB, 20, 19, 13.7, DDR4,
G Skill Intl F4-2800C15-4GVR 4GB, 26, 18.4, 14.1, DDR4,
G Skill Intl F4-2800C15-4GVRB 4GB, 22, 17.6, 13.3, DDR4,
G Skill Intl F4-2800C15-8GRBB 8GB, 26, 14.2, 11.3, DDR4,
G Skill Intl F4-2800C15-8GRK 8GB, 35, 14.2, 11.3, DDR4,
G Skill Intl F4-2800C15-8GTXG 8GB, 25, 14.7, 11, DDR4,
G Skill Intl F4-2800C15-8GTZB 8GB, 28, 18, 13, DDR4,
G Skill Intl F4-2800C15-8GVR 8GB, 27, 17.9, 13.5, DDR4,
G Skill Intl F4-2800C15-8GVRB 8GB, 30, 16.8, 13.3, DDR4,
G Skill Intl F4-2800C15-8GVSB 8GB, 21, 17.6, 12.2, DDR4,
G Skill Intl F4-2800C15-16GRKD 16GB, 28, 14.1, 10.9, DDR4,
G Skill Intl F4-2800C15-16GVR 16GB, 30, 16.4, 12, DDR4,
G Skill Intl F4-2800C16-4GRK 4GB, 38, 14.4, 11.5, DDR4,
G Skill Intl F4-2800C16-4GRR 4GB, 25, 15.7, 12.2, DDR4,
G Skill Intl F4-2800C16-4GVR 4GB, 67, 15.9, 8.3, DDR4,
G Skill Intl F4-2800C16-8GRK 8GB, 39, 14, 10.5, DDR4,
G Skill Intl F4-2800C16-8GRR 8GB, 26, 18.6, 13.9, DDR4,
G Skill Intl F4-2800C16-8GVG 8GB, 31, 16.3, 11.8, DDR4,
G Skill Intl F4-2800C16-8GVR 8GB, 28, 17.1, 12.9, DDR4,
G Skill Intl F4-2800C17-8GIS 8GB, 32, 15.4, 10.1, DDR4,
G Skill Intl F4-2800C17-8GVR 8GB, 29, 15.3, 11.2, DDR4,
G Skill Intl F4-2800C18-8GRS 8GB, 27, 16, 12.8, DDR4,
G Skill Intl F4-2800C18-16GRS 16GB, 36, 15.7, 13.2, DDR4,
G Skill Intl F4-2933C14-8GFX 8GB, 64, 17.3, 10, DDR4,
G Skill Intl F4-2933C14-8GTZRX 8GB, 54, 17.5, 9.3, DDR4,
G Skill Intl F4-2933C14-16GFX 16GB, 41, 16.7, 13.7, DDR4,
G Skill Intl F4-2933C14-16GTZRX 16GB, 34, 17.2, 12.6, DDR4,
G Skill Intl F4-2933C16-8GFX 8GB, 36, 17.4, 12.4, DDR4,
G Skill Intl F4-2933C16-8GTZRX 8GB, 72, 15.8, 8.3, DDR4,
G Skill Intl F4-2933C16-16GFX 16GB, 21, 19.7, 14.5, DDR4,
G Skill Intl F4-2933C16-16GTZRX 16GB, 22, 16.7, 13.4, DDR4,
G Skill Intl F4-3000C14-8GTZ 8GB, 24, 17.9, 13.6, DDR4,
G Skill Intl F4-3000C14-8GTZR 8GB, 26, 19.5, 15.3, DDR4,
G Skill Intl F4-3000C14-8GVK 8GB, 27, 17.4, 14.1, DDR4,
G Skill Intl F4-3000C14-8GVR 8GB, 20, 18.2, 14, DDR4,
G Skill Intl F4-3000C14-16GTZ 16GB, 31, 17.5, 13.6, DDR4,
G Skill Intl F4-3000C14-16GTZR 16GB, 39, 14.9, 15, DDR4,
G Skill Intl F4-3000C14-16GVK 16GB, 30, 17, 13.3, DDR4,
G Skill Intl F4-3000C14-16GVKD 16GB, 29, 13.4, 10.3, DDR4,
G Skill Intl F4-3000C14-16GVR 16GB, 35, 16.2, 12.8, DDR4,
G Skill Intl F4-3000C14-16GVRD 16GB, 29, 13.6, 10.1, DDR4,
G Skill Intl F4-3000C15-4GRBB 4GB, 34, 15.5, 12.2, DDR4,
G Skill Intl F4-3000C15-4GRK 4GB, 32, 16.5, 12.1, DDR4,
G Skill Intl F4-3000C15-4GRR 4GB, 36, 14.9, 12, DDR4,
G Skill Intl F4-3000C15-4GTZ 4GB, 26, 14.9, 11.5, DDR4,
G Skill Intl F4-3000C15-4GTZB 4GB, 19, 19.1, 14.8, DDR4,
G Skill Intl F4-3000C15-4GVR 4GB, 26, 18.5, 15, DDR4,
G Skill Intl F4-3000C15-4GVRB 4GB, 29, 17.4, 13.8, DDR4,
G Skill Intl F4-3000C15-4GVSB 4GB, 23, 16.6, 11.7, DDR4,
G Skill Intl F4-3000C15-8GRBB 8GB, 36, 15.9, 12.1, DDR4,
G Skill Intl F4-3000C15-8GRK 8GB, 32, 16.6, 12.7, DDR4,
G Skill Intl F4-3000C15-8GRKB 8GB, 20, 18.9, 15, DDR4,
G Skill Intl F4-3000C15-8GRR 8GB, 27, 12.1, 10.4, DDR4,
G Skill Intl F4-3000C15-8GRRB 8GB, 23, 17.7, 13.5, DDR4,
G Skill Intl F4-3000C15-8GTZ 8GB, 29, 18.5, 14.6, DDR4,
G Skill Intl F4-3000C15-8GTZB 8GB, 30, 18.1, 14.2, DDR4,
G Skill Intl F4-3000C15-8GTZR 8GB, 28, 18.5, 14.5, DDR4,
G Skill Intl F4-3000C15-8GVGB 8GB, 27, 17.9, 14, DDR4,
G Skill Intl F4-3000C15-8GVKB 8GB, 28, 18.3, 14, DDR4,
G Skill Intl F4-3000C15-8GVR 8GB, 29, 18.2, 13.7, DDR4,
G Skill Intl F4-3000C15-8GVRB 8GB, 31, 17, 13.3, DDR4,
G Skill Intl F4-3000C15-8GVS 8GB, 27, 18.9, 14.7, DDR4,
G Skill Intl F4-3000C15-16GTZ 16GB, 30, 17.9, 13.1, DDR4,
G Skill Intl F4-3000C15-16GVR 16GB, 30, 17.5, 14.1, DDR4,
G Skill Intl F4-3000C16-8GISB 8GB, 30, 17, 13.3, DDR4,
G Skill Intl F4-3000C16-8GRS 8GB, 28, 17.1, 13.5, DDR4,
G Skill Intl F4-3000C16-8GSXFB 8GB, 24, 18.8, 14.6, DDR4,
G Skill Intl F4-3000C16-8GSXKB 8GB, 24, 19.7, 15.1, DDR4,
G Skill Intl F4-3000C16-8GSXWB 8GB, 29, 18.4, 13.4, DDR4,
G Skill Intl F4-3000C16-8GTRG 8GB, 24, 19.4, 15.4, DDR4,
G Skill Intl F4-3000C16-8GTRS 8GB, 29, 17.2, 13.5, DDR4,
G Skill Intl F4-3000C16-8GTZN 8GB, 31, 15.3, 12.1, DDR4,
G Skill Intl F4-3000C16-8GTZR 8GB, 29, 17.7, 13.8, DDR4,
G Skill Intl F4-3000C16-8GVRB 8GB, 30, 16.9, 12.9, DDR4,
G Skill Intl F4-3000C16-8GVSB 8GB, 27, 16.2, 12.8, DDR4,
G Skill Intl F4-3000C16-16GISB 16GB, 29, 17.3, 13, DDR4,
G Skill Intl F4-3000C16-16GRS 16GB, 31, 17.7, 14.7, DDR4,
G Skill Intl F4-3000C16-16GSXFB 16GB, 40, 15.6, 12.1, DDR4,
G Skill Intl F4-3000C16-16GSXKB 16GB, 45, 16.6, 11.7, DDR4,
G Skill Intl F4-3000C16-16GSXWB 16GB, 30, 17.5, 12.9, DDR4,
G Skill Intl F4-3000C16-16GTRG 16GB, 28, 18.4, 16.1, DDR4,
G Skill Intl F4-3000C16-16GTRS 16GB, 27, 18.7, 15.4, DDR4,
G Skill Intl F4-3000C16-16GTZN 16GB, 31, 17.5, 15, DDR4,
G Skill Intl F4-3000C16-16GTZR 16GB, 29, 17.7, 14.3, DDR4,
G Skill Intl F4-3000C16-16GVRB 16GB, 32, 16.8, 13.1, DDR4,
G Skill Intl F4-3200C14-8GFX 8GB, 28, 19.1, 15.5, DDR4,
G Skill Intl F4-3200C14-8GTRG 8GB, 21, 20.4, 18.1, DDR4,
G Skill Intl F4-3200C14-8GTRS 8GB, 28, 18.7, 15.5, DDR4,
G Skill Intl F4-3200C14-8GTZ 8GB, 30, 17.9, 15.2, DDR4,
G Skill Intl F4-3200C14-8GTZKO 8GB, 17, 21, 15.6, DDR4,
G Skill Intl F4-3200C14-8GTZKW 8GB, 25, 19.2, 15.7, DDR4,
G Skill Intl F4-3200C14-8GTZKY 8GB, 22, 20.4, 16.2, DDR4,
G Skill Intl F4-3200C14-8GTZN 8GB, 32, 20.6, 15, DDR4,
G Skill Intl F4-3200C14-8GTZR 8GB, 26, 19.5, 15.7, DDR4,
G Skill Intl F4-3200C14-8GTZRX 8GB, 24, 20.2, 16.1, DDR4,
G Skill Intl F4-3200C14-8GTZSK 8GB, 25, 20.1, 16.8, DDR4,
G Skill Intl F4-3200C14-8GTZSW 8GB, 32, 15.6, 13.2, DDR4,
G Skill Intl F4-3200C14-8GVK 8GB, 24, 20, 16, DDR4,
G Skill Intl F4-3200C14-8GVR 8GB, 23, 20.6, 16.2, DDR4,
G Skill Intl F4-3200C14-16GFX 16GB, 30, 18.4, 17, DDR4,
G Skill Intl F4-3200C14-16GTRG 16GB, 22, 20.4, 18.8, DDR4,
G Skill Intl F4-3200C14-16GTRS 16GB, 24, 20.3, 17.3, DDR4,
G Skill Intl F4-3200C14-16GTZ 16GB, 30, 17.7, 15, DDR4,
G Skill Intl F4-3200C14-16GTZDCB 16GB, 21, 19.5, 13.5, DDR4,
G Skill Intl F4-3200C14-16GTZKO 16GB, 18, 21.3, 15.8, DDR4,
G Skill Intl F4-3200C14-16GTZKW 16GB, 26, 19.7, 15.5, DDR4,
G Skill Intl F4-3200C14-16GTZKY 16GB, 20, 18.4, 14.2, DDR4,
G Skill Intl F4-3200C14-16GTZN 16GB, 27, 18, 14.3, DDR4,
